USER_ID,MERCHANT_ID,Transactions
730,278,0.004830918
730,271,0.082125604
730,264,0.014492754
730,247,0.014492754
730,307,0.004830918
730,216,0.004830918
730,366,0.004830918
730,296,0.101449275
731,284,0.4
731,248,0.066666667
731,312,0.533333333
732,241,0.04
732,303,0.006666667
732,397,0.013333333
732,219,0.026666667
732,220,0.013333333
732,203,0.006666667
732,269,0.006666667
732,209,0.026666667
732,211,0.006666667
732,239,0.013333333
732,226,0.02
732,286,0.013333333
732,277,0.12
732,227,0.213333333
732,212,0.006666667
732,214,0.02
732,240,0.013333333
732,215,0.093333333
732,229,0.046666667
732,278,0.006666667
732,263,0.006666667
732,271,0.006666667
732,327,0.013333333
732,216,0.006666667
732,231,0.026666667
732,417,0.006666667
732,266,0.006666667
732,267,0.006666667
732,273,0.093333333
732,311,0.046666667
732,380,0.006666667
732,367,0.06
733,418,0.4
733,202,0.1
733,220,0.1
733,222,0.3
733,320,0.1
734,251,0.181818182
734,279,0.363636364
734,204,0.090909091
734,213,0.181818182
734,283,0.090909091
734,259,0.090909091
735,203,0.074074074
735,242,0.037037037
735,208,0.703703704
735,209,0.074074074
735,239,0.074074074
735,212,0.037037037
736,337,0.130434783
736,338,0.086956522
736,206,0.043478261
736,223,0.086956522
736,209,0.043478261
736,227,0.043478261
736,291,0.391304348
736,273,0.043478261
736,356,0.086956522
736,364,0.043478261
737,220,0.125
737,207,0.125
737,276,0.041666667
737,239,0.333333333
737,212,0.041666667
737,213,0.041666667
737,240,0.125
737,320,0.041666667
737,385,0.083333333
737,495,0.041666667
738,399,0.0041841
738,276,0.087866109
738,239,0.0041841
738,288,0.19665272
738,212,0.410041841
738,240,0.008368201
738,229,0.112970711
738,263,0.142259414
738,216,0.033472803
739,227,1
740,338,0.007575758
740,242,0.007575758
740,225,0.03030303
740,243,0.007575758
740,318,0.022727273
740,210,0.007575758
740,276,0.128787879
740,239,0.007575758
740,421,0.007575758
740,431,0.053030303
740,287,0.007575758
740,288,0.136363636
740,212,0.113636364
740,341,0.053030303
740,483,0.015151515
740,228,0.045454545
740,253,0.022727273
740,246,0.045454545
740,271,0.03030303
740,264,0.007575758
740,321,0.075757576
740,259,0.007575758
740,408,0.03030303
740,296,0.090909091
740,273,0.007575758
740,234,0.03030303
741,239,1
742,430,0.2
742,407,0.4
742,253,0.2
742,250,0.2
743,491,0.008474576
743,220,0.016949153
743,203,0.016949153
743,211,0.059322034
743,421,0.008474576
743,351,0.059322034
743,227,0.016949153
743,213,0.008474576
743,214,0.016949153
743,240,0.042372881
743,215,0.025423729
743,309,0.008474576
743,267,0.033898305
743,312,0.101694915
743,369,0.576271186
744,219,0.066666667
744,220,0.022222222
744,284,0.007407407
744,205,0.02962963
744,203,0.022222222
744,274,0.007407407
744,237,0.125925926
744,222,0.103703704
744,223,0.022222222
744,208,0.118518519
744,209,0.007407407
744,521,0.007407407
744,243,0.02962963
744,239,0.081481481
744,212,0.044444444
744,240,0.007407407
744,320,0.007407407
744,291,0.007407407
744,229,0.044444444
744,264,0.007407407
744,305,0.014814815
744,231,0.022222222
744,266,0.007407407
744,272,0.007407407
744,232,0.007407407
744,273,0.014814815
744,254,0.081481481
744,311,0.051851852
744,312,0.022222222
745,491,0.004329004
745,338,0.043290043
745,397,0.008658009
745,331,0.004329004
745,219,0.021645022
745,220,0.021645022
745,235,0.004329004
745,203,0.034632035
745,285,0.004329004
745,449,0.004329004
745,206,0.004329004
745,207,0.008658009
745,208,0.021645022
745,225,0.004329004
745,209,0.012987013
745,243,0.056277056
745,210,0.012987013
745,239,0.017316017
745,421,0.008658009
745,288,0.017316017
745,326,0.004329004
745,227,0.004329004
745,213,0.017316017
745,228,0.017316017
745,240,0.03030303
745,215,0.017316017
745,522,0.004329004
745,253,0.051948052
745,320,0.004329004
745,291,0.004329004
745,293,0.017316017
745,229,0.034632035
745,271,0.012987013
745,247,0.004329004
745,216,0.012987013
745,231,0.03030303
745,266,0.012987013
745,248,0.004329004
745,272,0.03030303
745,296,0.017316017
745,273,0.177489177
745,254,0.012987013
745,460,0.008658009
745,311,0.004329004
745,422,0.034632035
745,356,0.047619048
745,324,0.060606061
745,299,0.004329004
746,279,0.046153846
746,219,0.015384615
746,220,0.015384615
746,269,0.015384615
746,238,0.015384615
746,211,0.030769231
746,239,0.015384615
746,212,0.030769231
746,213,0.076923077
746,240,0.138461538
746,215,0.553846154
746,255,0.015384615
746,266,0.015384615
746,313,0.015384615
747,241,0.25
747,285,0.25
747,229,0.5
748,338,0.04
748,219,0.12
748,203,0.08
748,222,0.04
748,238,0.04
748,210,0.04
748,382,0.04
748,229,0.04
748,232,0.44
748,356,0.12
749,397,0.013333333
749,374,0.026666667
749,219,0.08
749,205,0.026666667
749,203,0.053333333
749,207,0.026666667
749,237,0.013333333
749,208,0.04
749,209,0.013333333
749,228,0.293333333
749,253,0.013333333
749,291,0.013333333
749,229,0.053333333
749,296,0.026666667
749,273,0.306666667
750,219,0.272727273
750,205,0.136363636
750,236,0.090909091
750,222,0.045454545
750,238,0.227272727
750,209,0.090909091
750,247,0.045454545
750,216,0.045454545
750,254,0.045454545
751,491,0.02173913
751,251,0.043478261
751,279,0.086956522
751,347,0.02173913
751,204,0.02173913
751,219,0.086956522
751,220,0.02173913
751,205,0.02173913
751,236,0.043478261
751,239,0.043478261
751,212,0.02173913
751,270,0.02173913
751,240,0.152173913
751,304,0.065217391
751,283,0.065217391
751,229,0.152173913
751,271,0.086956522
751,273,0.02173913
752,219,0.041666667
752,220,0.166666667
752,291,0.041666667
752,266,0.041666667
752,232,0.083333333
752,273,0.166666667
752,254,0.458333333
753,241,0.018867925
753,219,0.028301887
753,202,0.009433962
753,220,0.018867925
753,205,0.08490566
753,242,0.018867925
753,206,0.018867925
753,207,0.028301887
753,333,0.009433962
753,208,0.009433962
753,224,0.018867925
753,420,0.009433962
753,209,0.075471698
753,276,0.047169811
753,211,0.009433962
753,239,0.028301887
753,288,0.056603774
753,261,0.009433962
753,227,0.056603774
753,212,0.122641509
753,257,0.018867925
753,291,0.028301887
753,229,0.047169811
753,232,0.066037736
753,273,0.08490566
753,254,0.056603774
753,233,0.018867925
754,207,0.75
754,212,0.25
755,219,0.605633803
755,220,0.014084507
755,205,0.028169014
755,222,0.084507042
755,223,0.154929577
755,209,0.112676056
756,241,0.125
756,219,0.125
756,421,0.125
756,291,0.125
756,232,0.25
756,423,0.25
757,224,0.333333333
757,441,0.166666667
757,264,0.166666667
757,272,0.333333333
758,242,0.125
758,276,0.083333333
758,288,0.125
758,212,0.666666667
759,219,0.088235294
759,220,0.009803922
759,203,0.049019608
759,236,0.019607843
759,285,0.009803922
759,222,0.009803922
759,208,0.039215686
759,224,0.019607843
759,238,0.019607843
759,209,0.029411765
759,345,0.009803922
759,391,0.078431373
759,239,0.009803922
759,290,0.009803922
759,291,0.009803922
759,247,0.029411765
759,231,0.009803922
759,328,0.009803922
759,272,0.039215686
759,273,0.196078431
759,254,0.049019608
759,312,0.235294118
759,379,0.019607843
760,219,0.344827586
760,222,0.068965517
760,212,0.379310345
760,228,0.068965517
760,320,0.034482759
760,291,0.034482759
760,283,0.034482759
760,295,0.034482759
761,424,0.074074074
761,220,0.037037037
761,203,0.055555556
761,242,0.037037037
761,396,0.222222222
761,276,0.092592593
761,212,0.018518519
761,213,0.018518519
761,228,0.148148148
761,253,0.074074074
761,283,0.018518519
761,327,0.037037037
761,385,0.018518519
761,321,0.055555556
761,258,0.055555556
761,296,0.018518519
761,254,0.018518519
762,220,0.011627907
762,207,0.034883721
762,274,0.465116279
762,210,0.011627907
762,276,0.011627907
762,277,0.011627907
762,240,0.069767442
762,381,0.093023256
762,229,0.081395349
762,271,0.011627907
762,264,0.011627907
762,247,0.034883721
762,231,0.011627907
762,296,0.069767442
762,409,0.069767442
763,219,0.25
763,220,0.025
763,206,0.575
763,274,0.025
763,227,0.025
763,229,0.025
763,414,0.025
763,272,0.025
763,254,0.025
764,303,0.027522936
764,279,0.032110092
764,204,0.004587156
764,219,0.041284404
764,220,0.04587156
764,203,0.009174312
764,207,0.027522936
764,237,0.004587156
764,222,0.004587156
764,208,0.004587156
764,349,0.032110092
764,209,0.009174312
764,243,0.009174312
764,281,0.004587156
764,211,0.064220183
764,239,0.004587156
764,227,0.009174312
764,212,0.004587156
764,213,0.041284404
764,214,0.013761468
764,240,0.206422018
764,215,0.055045872
764,289,0.009174312
764,283,0.004587156
764,229,0.02293578
764,216,0.013761468
764,309,0.04587156
764,353,0.004587156
764,217,0.165137615
764,266,0.004587156
764,267,0.004587156
764,310,0.009174312
764,296,0.009174312
764,273,0.013761468
764,311,0.018348624
764,313,0.018348624
765,241,0.009615385
765,219,0.009615385
765,220,0.125
765,203,0.009615385
765,285,0.019230769
765,242,0.009615385
765,237,0.115384615
765,208,0.038461538
765,224,0.019230769
765,280,0.009615385
765,209,0.115384615
765,368,0.009615385
765,239,0.019230769
765,244,0.125
765,227,0.028846154
765,212,0.038461538
765,240,0.019230769
765,291,0.019230769
765,229,0.057692308
765,414,0.009615385
765,230,0.038461538
765,354,0.009615385
765,232,0.009615385
765,273,0.028846154
765,254,0.067307692
765,311,0.038461538
766,397,0.173913043
766,276,0.130434783
766,288,0.043478261
766,212,0.347826087
766,240,0.043478261
766,254,0.130434783
766,297,0.130434783
767,397,0.024590164
767,219,0.098360656
767,203,0.008196721
767,206,0.016393443
767,207,0.008196721
767,221,0.008196721
767,208,0.06557377
767,314,0.114754098
767,238,0.081967213
767,209,0.024590164
767,318,0.008196721
767,239,0.016393443
767,212,0.008196721
767,240,0.008196721
767,381,0.098360656
767,382,0.016393443
767,229,0.032786885
767,278,0.008196721
767,414,0.008196721
767,248,0.008196721
767,232,0.008196721
767,296,0.016393443
767,273,0.31147541
768,219,0.013513514
768,205,0.135135135
768,236,0.121621622
768,242,0.027027027
768,222,0.027027027
768,224,0.027027027
768,238,0.22972973
768,336,0.013513514
768,209,0.121621622
768,212,0.027027027
768,213,0.027027027
768,240,0.067567568
768,258,0.027027027
768,266,0.013513514
768,295,0.013513514
768,254,0.054054054
768,334,0.054054054
769,279,0.166666667
769,204,0.090277778
769,205,0.006944444
769,203,0.006944444
769,207,0.013888889
769,208,0.083333333
769,269,0.013888889
769,349,0.006944444
769,243,0.013888889
769,318,0.013888889
769,281,0.020833333
769,211,0.006944444
769,261,0.034722222
769,212,0.006944444
769,213,0.097222222
769,240,0.027777778
769,215,0.027777778
769,255,0.006944444
769,216,0.006944444
769,218,0.006944444
769,266,0.006944444
769,369,0.333333333
770,212,0.1
770,213,0.2
770,257,0.2
770,382,0.1
770,263,0.1
770,385,0.2
770,254,0.1
771,338,0.166666667
771,220,0.083333333
771,203,0.083333333
771,285,0.083333333
771,225,0.083333333
771,340,0.166666667
771,341,0.083333333
771,319,0.083333333
771,342,0.083333333
771,408,0.083333333
772,374,0.037735849
772,205,0.075471698
772,224,0.018867925
772,210,0.018867925
772,286,0.018867925
772,351,0.075471698
772,227,0.018867925
772,341,0.132075472
772,228,0.132075472
772,253,0.169811321
772,229,0.018867925
772,264,0.037735849
772,231,0.094339623
772,408,0.018867925
772,273,0.056603774
772,369,0.075471698
773,397,0.090909091
773,209,0.181818182
773,240,0.181818182
773,273,0.545454545
774,219,0.307692308
774,203,0.076923077
774,242,0.076923077
774,206,0.076923077
774,340,0.230769231
774,440,0.076923077
774,433,0.076923077
774,234,0.076923077
775,220,0.043478261
775,314,0.130434783
775,291,0.043478261
775,266,0.043478261
775,232,0.086956522
775,273,0.565217391
775,254,0.086956522
776,251,0.021276596
776,219,0.042553191
776,220,0.106382979
776,419,0.127659574
776,208,0.042553191
776,238,0.021276596
776,209,0.021276596
776,239,0.063829787
776,277,0.021276596
776,215,0.106382979
776,304,0.021276596
776,271,0.021276596
776,231,0.063829787
776,254,0.14893617
776,233,0.021276596
776,313,0.14893617
777,219,0.0625
777,205,0.0625
777,209,0.0625
777,239,0.125
777,240,0.25
777,311,0.4375
778,357,0.015384615
778,338,0.18974359
778,219,0.005128205
778,202,0.005128205
778,220,0.020512821
778,203,0.041025641
778,285,0.005128205
778,237,0.005128205
778,223,0.015384615
778,208,0.005128205
778,224,0.01025641
778,400,0.005128205
778,427,0.041025641
778,225,0.066666667
778,238,0.020512821
778,339,0.005128205
778,252,0.015384615
778,227,0.005128205
778,440,0.005128205
778,319,0.015384615
778,342,0.025641026
778,462,0.015384615
778,432,0.005128205
778,253,0.066666667
778,246,0.102564103
778,382,0.005128205
778,291,0.030769231
778,216,0.01025641
778,343,0.015384615
778,266,0.005128205
778,322,0.005128205
778,408,0.005128205
778,323,0.015384615
778,523,0.005128205
778,356,0.148717949
778,234,0.005128205
778,364,0.005128205
778,299,0.030769231
779,203,0.0625
779,206,0.0625
779,221,0.0625
779,209,0.25
779,210,0.25
779,239,0.0625
779,291,0.125
779,229,0.0625
779,247,0.0625
780,279,0.043165468
780,219,0.201438849
780,220,0.014388489
780,203,0.007194245
780,236,0.007194245
780,207,0.028776978
780,222,0.028776978
780,224,0.021582734
780,209,0.007194245
780,210,0.007194245
780,211,0.007194245
780,213,0.143884892
780,240,0.143884892
780,215,0.223021583
780,293,0.007194245
780,229,0.043165468
780,266,0.014388489
780,272,0.007194245
780,322,0.007194245
780,273,0.007194245
780,254,0.021582734
780,313,0.007194245
781,279,0.03030303
781,348,0.060606061
781,205,0.060606061
781,207,0.121212121
781,209,0.090909091
781,286,0.03030303
781,212,0.03030303
781,240,0.242424242
781,215,0.090909091
781,255,0.060606061
781,258,0.090909091
781,266,0.03030303
781,273,0.03030303
781,334,0.03030303
782,251,0.006802721
782,303,0.006802721
782,279,0.06122449
782,220,0.027210884
782,205,0.013605442
782,236,0.040816327
782,207,0.054421769
782,269,0.027210884
782,349,0.006802721
782,280,0.020408163
782,211,0.013605442
782,261,0.006802721
782,270,0.013605442
782,213,0.027210884
782,214,0.013605442
782,240,0.040816327
782,262,0.013605442
782,215,0.496598639
782,304,0.006802721
782,283,0.006802721
782,264,0.006802721
782,217,0.081632653
782,379,0.006802721
783,219,0.002832861
783,220,0.016997167
783,284,0.133144476
783,203,0.031161473
783,285,0.002832861
783,222,0.135977337
783,223,0.005665722
783,208,0.008498584
783,400,0.005665722
783,209,0.056657224
783,339,0.019830028
783,276,0.011331445
783,252,0.019830028
783,431,0.005665722
783,326,0.005665722
783,319,0.130311615
783,228,0.002832861
783,342,0.016997167
783,407,0.002832861
783,253,0.076487252
783,246,0.008498584
783,291,0.053824363
783,306,0.155807365
783,343,0.005665722
783,328,0.008498584
783,378,0.002832861
783,322,0.005665722
783,232,0.014164306
783,408,0.005665722
783,267,0.002832861
783,312,0.033994334
783,423,0.002832861
783,524,0.005665722
783,393,0.002832861
784,241,0.011494253
784,219,0.011494253
784,220,0.229885057
784,205,0.011494253
784,274,0.011494253
784,222,0.034482759
784,223,0.091954023
784,208,0.011494253
784,224,0.034482759
784,209,0.045977011
784,210,0.034482759
784,239,0.022988506
784,287,0.011494253
784,212,0.011494253
784,257,0.045977011
784,320,0.057471264
784,291,0.022988506
784,229,0.011494253
784,271,0.011494253
784,247,0.034482759
784,265,0.011494253
784,248,0.08045977
784,254,0.022988506
784,312,0.126436782
785,241,0.015625
785,338,0.015625
785,220,0.40625
785,203,0.015625
785,206,0.15625
785,207,0.015625
785,221,0.015625
785,208,0.046875
785,243,0.015625
785,210,0.015625
785,406,0.015625
785,227,0.03125
785,212,0.015625
785,270,0.015625
785,291,0.046875
785,229,0.015625
785,264,0.015625
785,231,0.046875
785,232,0.03125
785,311,0.03125
785,356,0.015625
786,395,0.022587269
786,338,0.308008214
786,225,0.078028747
786,282,0.022587269
786,498,0.002053388
786,371,0.004106776
786,372,0.002053388
786,259,0.104722793
786,323,0.234086242
786,356,0.123203285
786,234,0.092402464
786,364,0.006160164
787,346,0.012277471
787,279,0.031307551
787,204,0.000613874
787,509,0.005524862
787,220,0.084100675
787,344,0.002455494
787,203,0.042971148
787,236,0.085942296
787,260,0.005524862
787,242,0.000613874
787,207,0.065070595
787,221,0.000613874
787,237,0.000613874
787,333,0.006138735
787,223,0.000613874
787,208,0.017802333
787,269,0.004297115
787,349,0.001227747
787,238,0.028238183
787,280,0.002455494
787,209,0.007980356
787,210,0.004910988
787,384,0.003069368
787,281,0.006752609
787,211,0.022099448
787,239,0.006138735
787,286,0.001227747
787,282,0.007980356
787,261,0.01043585
787,256,0.009821977
787,227,0.006138735
787,270,0.011663597
787,213,0.011049724
787,214,0.001841621
787,215,0.090239411
787,441,0.002455494
787,289,0.016574586
787,522,0.006752609
787,499,0.007366483
787,255,0.01903008
787,413,0.006752609
787,370,0.005524862
787,290,0.006752609
787,382,0.003683241
787,291,0.002455494
787,293,0.003683241
787,304,0.007366483
787,283,0.013505218
787,229,0.035604665
787,271,0.007980356
787,264,0.001841621
787,247,0.007366483
787,305,0.012891344
787,306,0.006138735
787,355,0.003683241
787,231,0.022099448
787,500,0.007366483
787,371,0.009208103
787,217,0.009821977
787,266,0.0208717
787,248,0.000613874
787,329,0.000613874
787,232,0.001227747
787,267,0.018416206
787,310,0.000613874
787,254,0.060159607
787,311,0.004910988
787,312,0.022713321
787,379,0.007980356
787,369,0.026396562
787,313,0.009821977
788,300,0.892408846
788,279,0.000597729
788,347,0.001793186
788,204,0.000597729
788,344,0.005379558
788,496,0.027495517
788,207,0.001793186
788,210,0.000597729
788,259,0.069336521
789,220,0.00952381
789,235,0.019047619
789,205,0.004761905
789,236,0.014285714
789,238,0.20952381
789,209,0.014285714
789,318,0.014285714
789,345,0.038095238
789,212,0.014285714
789,270,0.004761905
789,240,0.004761905
789,215,0.004761905
789,382,0.014285714
789,291,0.004761905
789,229,0.014285714
789,278,0.014285714
789,271,0.019047619
789,216,0.523809524
789,258,0.052380952
789,232,0.004761905
790,279,0.099236641
790,347,0.015267176
790,204,0.007633588
790,220,0.022900763
790,203,0.007633588
790,207,0.038167939
790,269,0.160305344
790,314,0.007633588
790,318,0.007633588
790,281,0.015267176
790,286,0.022900763
790,261,0.045801527
790,212,0.007633588
790,214,0.007633588
790,240,0.015267176
790,215,0.015267176
790,289,0.007633588
790,283,0.007633588
790,229,0.106870229
790,264,0.007633588
790,385,0.007633588
790,218,0.015267176
790,266,0.030534351
790,369,0.312977099
790,313,0.007633588
791,444,0.375796178
791,219,0.114649682
791,220,0.012738854
791,318,0.025477707
791,287,0.012738854
791,375,0.012738854
791,212,0.229299363
791,257,0.025477707
791,240,0.025477707
791,215,0.012738854
791,293,0.038216561
791,229,0.038216561
791,263,0.025477707
791,271,0.006369427
791,266,0.006369427
791,254,0.025477707
791,311,0.006369427
791,297,0.006369427
792,203,0.25
792,222,0.083333333
792,254,0.666666667
793,241,0.042857143
793,219,0.028571429
793,202,0.014285714
793,220,0.014285714
793,203,0.042857143
793,207,0.042857143
793,221,0.014285714
793,224,0.042857143
793,210,0.028571429
793,211,0.014285714
793,239,0.028571429
793,277,0.014285714
793,227,0.028571429
793,212,0.071428571
793,291,0.014285714
793,229,0.057142857
793,247,0.1
793,230,0.014285714
793,266,0.014285714
793,273,0.328571429
793,311,0.042857143
794,419,0.1
794,368,0.2
794,288,0.1
794,212,0.1
794,240,0.2
794,264,0.1
794,248,0.1
794,254,0.1
795,225,0.017241379
795,276,0.275862069
795,421,0.017241379
795,431,0.25862069
795,288,0.344827586
795,212,0.034482759
795,341,0.017241379
795,372,0.017241379
795,296,0.017241379
796,219,0.018518519
796,202,0.018518519
796,205,0.018518519
796,206,0.018518519
796,224,0.037037037
796,209,0.055555556
796,210,0.018518519
796,229,0.037037037
796,230,0.018518519
796,273,0.722222222
796,254,0.037037037
797,397,0.010309278
797,219,0.164948454
797,202,0.010309278
797,203,0.010309278
797,236,0.030927835
797,242,0.051546392
797,206,0.010309278
797,237,0.010309278
797,222,0.041237113
797,208,0.010309278
797,224,0.020618557
797,314,0.051546392
797,238,0.06185567
797,209,0.041237113
797,243,0.030927835
797,239,0.010309278
797,270,0.010309278
797,257,0.041237113
797,215,0.020618557
797,382,0.010309278
797,291,0.113402062
797,229,0.041237113
797,232,0.030927835
797,267,0.010309278
797,254,0.030927835
797,312,0.12371134
798,279,0.066666667
798,220,0.133333333
798,205,0.066666667
798,222,0.2
798,208,0.266666667
798,215,0.066666667
798,283,0.133333333
798,311,0.066666667
799,219,0.025
799,220,0.075
799,332,0.05
799,207,0.025
799,211,0.025
799,212,0.1
799,270,0.025
799,213,0.3
799,240,0.175
799,215,0.175
799,304,0.025
800,219,0.04
800,344,0.08
800,203,0.04
800,285,0.08
800,222,0.04
800,291,0.04
800,231,0.28
800,273,0.4
801,279,0.023076923
801,220,0.007692308
801,236,0.038461538
801,318,0.007692308
801,210,0.015384615
801,211,0.061538462
801,239,0.115384615
801,213,0.138461538
801,415,0.007692308
801,257,0.015384615
801,240,0.338461538
801,215,0.115384615
801,229,0.030769231
801,216,0.007692308
801,525,0.015384615
801,217,0.007692308
801,266,0.015384615
801,273,0.007692308
801,254,0.007692308
801,330,0.007692308
801,380,0.007692308
801,297,0.007692308
802,279,0.055555556
802,220,0.166666667
802,236,0.055555556
802,212,0.055555556
802,213,0.166666667
802,240,0.222222222
802,215,0.111111111
802,229,0.111111111
802,296,0.055555556
803,279,0.063829787
803,344,0.021276596
803,205,0.021276596
803,207,0.106382979
803,269,0.021276596
803,351,0.021276596
803,213,0.042553191
803,215,0.042553191
803,283,0.063829787
803,229,0.29787234
803,258,0.212765957
803,217,0.021276596
803,259,0.021276596
803,254,0.021276596
803,297,0.021276596
804,242,0.043478261
804,206,0.043478261
804,209,0.086956522
804,375,0.043478261
804,212,0.565217391
804,213,0.043478261
804,240,0.043478261
804,229,0.086956522
804,216,0.043478261
805,251,0.0625
805,279,0.2
805,236,0.025
805,207,0.0875
805,212,0.0375
805,213,0.0375
805,240,0.0125
805,215,0.025
805,304,0.0125
805,283,0.0875
805,229,0.125
805,271,0.0125
805,355,0.0125
805,307,0.05
805,385,0.0375
805,258,0.0875
805,217,0.05
805,259,0.025
805,267,0.0125
806,220,0.020833333
806,284,0.255208333
806,236,0.005208333
806,314,0.03125
806,210,0.010416667
806,286,0.010416667
806,351,0.010416667
806,227,0.208333333
806,240,0.015625
806,215,0.005208333
806,247,0.015625
806,306,0.005208333
806,296,0.005208333
806,273,0.026041667
806,312,0.296875
806,369,0.078125
807,397,0.083333333
807,223,0.083333333
807,210,0.333333333
807,291,0.083333333
807,264,0.083333333
807,248,0.166666667
807,296,0.166666667
808,220,0.222222222
808,319,0.111111111
808,291,0.222222222
808,266,0.333333333
808,526,0.111111111
809,397,0.043824701
809,279,0.003984064
809,219,0.071713147
809,220,0.019920319
809,203,0.003984064
809,206,0.003984064
809,222,0.007968127
809,208,0.003984064
809,314,0.123505976
809,336,0.007968127
809,209,0.003984064
809,243,0.007968127
809,212,0.278884462
809,270,0.003984064
809,257,0.003984064
809,240,0.171314741
809,215,0.007968127
809,291,0.011952191
809,283,0.023904382
809,229,0.035856574
809,278,0.019920319
809,263,0.007968127
809,355,0.003984064
809,232,0.071713147
809,273,0.003984064
809,254,0.035856574
809,508,0.003984064
809,312,0.011952191
810,203,0.2
810,285,0.2
810,240,0.2
810,258,0.4
811,505,0.026315789
811,219,0.026315789
811,207,0.131578947
811,209,0.026315789
811,375,0.026315789
811,212,0.026315789
811,270,0.105263158
811,257,0.052631579
811,215,0.052631579
811,289,0.105263158
811,229,0.131578947
811,385,0.184210526
811,309,0.026315789
811,248,0.026315789
811,267,0.026315789
811,254,0.026315789
812,338,0.010471204
812,219,0.073298429
812,439,0.005235602
812,220,0.047120419
812,399,0.010471204
812,242,0.005235602
812,221,0.005235602
812,275,0.010471204
812,222,0.005235602
812,223,0.041884817
812,208,0.005235602
812,209,0.005235602
812,325,0.005235602
812,318,0.005235602
812,391,0.015706806
812,210,0.041884817
812,276,0.089005236
812,211,0.005235602
812,288,0.068062827
812,326,0.005235602
812,277,0.010471204
812,212,0.036649215
812,341,0.02617801
812,257,0.005235602
812,240,0.005235602
812,342,0.010471204
812,432,0.005235602
812,320,0.010471204
812,291,0.073298429
812,229,0.062827225
812,271,0.010471204
812,327,0.010471204
812,247,0.005235602
812,294,0.02617801
812,216,0.020942408
812,231,0.020942408
812,248,0.02617801
812,295,0.005235602
812,296,0.015706806
812,409,0.010471204
812,273,0.073298429
812,254,0.057591623
812,460,0.005235602
812,356,0.005235602
813,203,0.1875
813,206,0.3125
813,527,0.1875
813,246,0.125
813,229,0.125
813,266,0.0625
814,241,0.020833333
814,219,0.125
814,220,0.020833333
814,203,0.020833333
814,238,0.020833333
814,288,0.104166667
814,227,0.020833333
814,212,0.166666667
814,257,0.041666667
814,229,0.041666667
814,328,0.020833333
814,258,0.25
814,218,0.020833333
814,232,0.020833333
814,259,0.041666667
814,273,0.020833333
814,311,0.020833333
814,297,0.020833333
815,219,0.704545455
815,205,0.022727273
815,236,0.022727273
815,238,0.068181818
815,210,0.022727273
815,212,0.022727273
815,257,0.045454545
815,291,0.022727273
815,272,0.022727273
815,296,0.022727273
815,297,0.022727273
816,251,0.022727273
816,279,0.022727273
816,220,0.068181818
816,207,0.068181818
816,269,0.022727273
816,212,0.045454545
816,240,0.272727273
816,215,0.022727273
816,289,0.022727273
816,255,0.068181818
816,283,0.022727273
816,229,0.113636364
816,385,0.068181818
816,369,0.159090909
817,396,0.36
817,228,0.16
817,253,0.36
817,322,0.04
817,302,0.08
818,223,0.028571429
818,238,0.028571429
818,277,0.085714286
818,212,0.2
818,213,0.057142857
818,240,0.257142857
818,304,0.085714286
818,229,0.028571429
818,217,0.028571429
818,248,0.028571429
818,254,0.171428571
819,241,0.024390244
819,397,0.024390244
819,220,0.097560976
819,207,0.073170732
819,209,0.048780488
819,210,0.048780488
819,239,0.024390244
819,212,0.292682927
819,213,0.024390244
819,240,0.073170732
819,293,0.170731707
819,216,0.024390244
819,273,0.024390244
819,254,0.048780488
820,204,0.05
820,236,0.05
820,207,0.05
820,269,0.05
820,238,0.15
820,281,0.1
820,227,0.15
820,212,0.1
820,213,0.1
820,215,0.05
820,255,0.05
820,230,0.05
820,273,0.05
821,219,0.096774194
821,220,0.048387097
821,235,0.016129032
821,242,0.032258065
821,237,0.016129032
821,222,0.080645161
821,223,0.161290323
821,209,0.064516129
821,276,0.048387097
821,239,0.080645161
821,212,0.14516129
821,440,0.032258065
821,319,0.016129032
821,253,0.048387097
821,265,0.032258065
821,266,0.016129032
821,272,0.016129032
821,254,0.032258065
821,356,0.016129032
822,279,0.070247934
822,204,0.008264463
822,220,0.004132231
822,510,0.020661157
822,205,0.008264463
822,236,0.012396694
822,207,0.02892562
822,222,0.004132231
822,269,0.016528926
822,209,0.012396694
822,210,0.020661157
822,281,0.004132231
822,211,0.02892562
822,352,0.012396694
822,256,0.008264463
822,227,0.012396694
822,212,0.037190083
822,213,0.008264463
822,214,0.008264463
822,240,0.090909091
822,215,0.280991736
822,381,0.004132231
822,290,0.004132231
822,382,0.004132231
822,304,0.004132231
822,229,0.012396694
822,247,0.004132231
822,308,0.020661157
822,230,0.004132231
822,216,0.004132231
822,385,0.008264463
822,309,0.012396694
822,258,0.012396694
822,217,0.095041322
822,218,0.004132231
822,266,0.004132231
822,273,0.090909091
822,254,0.004132231
822,311,0.004132231
822,369,0.004132231
823,219,0.142857143
823,220,0.020408163
823,284,0.020408163
823,203,0.040816327
823,224,0.020408163
823,368,0.020408163
823,239,0.06122449
823,212,0.081632653
823,257,0.081632653
823,229,0.020408163
823,232,0.020408163
823,259,0.040816327
823,273,0.12244898
823,254,0.204081633
823,311,0.020408163
823,312,0.081632653
824,241,0.004716981
824,219,0.83490566
824,202,0.028301887
824,205,0.002358491
824,203,0.011792453
824,274,0.002358491
824,222,0.08490566
824,224,0.009433962
